id,account_state,risk_level,date_of_birth,state,zipcode,platform,created_at
6511,complete,1,1993-01-22,NY,10475,ios,2016-06-24 22:44:02.708446
284262,complete,1,1996-10-31,TX,76248,ios,2016-06-24 22:47:15.952986
283471,complete,2,1967-08-03,MS,39341,android,2016-06-24 22:51:41.023577
370049,complete,2,1993-06-24,IL,60008,android,2016-07-25 00:23:47.75952
371039,complete,1,1955-11-05,FL,32828,ios,2016-07-25 02:24:01.067614
369463,complete,2,1996-11-21,FL,34293,ios,2016-07-24 23:11:55.527189
370554,complete,2,1988-04-05,NY,10025,ios,2016-07-25 01:24:17.179911
370618,complete,2,1979-08-07,VA,23456,ios,2016-07-25 01:30:42.980824
369788,complete,2,1982-03-29,TX,78759,ios,2016-07-24 23:53:05.68647
369851,complete,2,1991-03-19,TX,75189,android,2016-07-25 00:02:19.13046
371402,complete,2,1987-08-10,FL,32211,ios,2016-07-25 03:07:15.639654
371383,complete,2,1989-07-26,GA,30144,android,2016-07-25 03:10:17.128451
371376,complete,2,1988-12-30,NY,14226,android,2016-07-25 03:10:51.789374
372222,complete,3,1985-08-01,CA,91911,android,2016-07-25 04:41:53.59099
284265,complete,2,1970-03-05,CA,92584,ios,2016-06-24 22:56:57.341371
338309,complete,2,1985-02-09,MT,59474,android,2016-07-16 20:18:10.025324
338348,complete,1,1991-04-23,FL,32250,android,2016-07-16 20:39:45.192886
336343,complete,3,1991-07-12,KS,66043,android,2016-07-16 20:45:43.199751
370253,complete,2,1951-06-05,PA,15108,ios,2016-07-25 00:59:16.41211
370999,complete,2,1989-09-06,GA,30548,ios,2016-07-25 02:18:19.83659
370110,complete,1,1995-10-25,NY,10583,ios,2016-07-25 02:11:01.686483
369826,complete,2,1992-03-09,TX,78758,ios,2016-07-24 23:57:21.383763
369877,complete,2,1979-09-26,VA,22408,android,2016-07-25 00:08:53.954446
370983,complete,2,1983-06-22,NC,27030,android,2016-07-25 02:29:32.076534
371823,complete,2,1986-11-07,NY,11375,ios,2016-07-25 03:57:18.949898
371297,complete,1,1995-10-03,TX,79606,ios,2016-07-25 06:11:29.527363
369775,complete,1,1994-02-11,NY,13502,android,2016-07-27 00:52:42.047704
267427,complete,1,1996-02-04,MO,63361,ios,2016-06-24 22:50:04.470687
284266,complete,1,1995-04-23,IN,46806,android,2016-06-24 22:50:41.896954
284348,closed,2,1984-10-27,NJ,07920,ios,2016-06-25 00:15:11.777439
284353,complete,2,1973-07-12,AZ,85338,ios,2016-06-25 00:16:15.72661
284364,complete,1,1967-04-06,SC,29579,ios,2016-06-25 00:25:26.018989
284372,complete,2,1991-11-03,GA,30458,ios,2016-06-25 00:32:44.913692
368922,complete,2,1944-01-15,LA,70427,ios,2016-07-24 22:11:02.629128
284438,closed,1,1996-08-25,MA,02360,ios,2016-06-25 01:23:56.062934
368936,complete,2,1994-09-19,IL,60637,android,2016-07-24 22:15:47.301132
284495,complete,2,1992-03-05,PA,17102,android,2016-06-25 02:17:15.12743
284325,complete,1,1989-02-05,CA,90230,ios,2016-06-25 08:56:20.059712
284317,complete,2,1989-06-12,FL,33133,ios,2016-06-24 23:50:52.558161
368996,complete,1,1993-06-23,FL,32766,android,2016-07-24 22:17:47.761484
369322,complete,1,1990-04-17,NY,11717,ios,2016-07-24 22:51:56.831388
369237,complete,2,1972-09-07,UT,84302,ios,2016-07-24 22:52:31.027817
369630,complete,2,1984-08-30,MN,55108,ios,2016-07-24 23:46:18.616203
370362,complete,1,1984-03-14,VA,23608,ios,2016-07-25 01:08:03.010993
370421,complete,2,1989-07-12,NC,28210,ios,2016-07-25 01:09:31.178567
370625,complete,1,1985-08-07,MA,01907,ios,2016-07-25 01:32:41.424153
370961,closed,2,1984-12-05,KY,41015,ios,2016-07-25 02:13:32.563502
370888,complete,2,1984-02-12,TX,75645,ios,2016-07-25 02:13:57.475266
371086,complete,2,1985-07-06,NY,11003,ios,2016-07-25 02:29:09.092629
284269,complete,2,1993-09-12,NM,87114,ios,2016-06-24 22:56:54.648386
284278,complete,2,1977-04-04,CA,91042,ios,2016-06-24 23:08:33.20015
369883,complete,2,1994-05-06,IN,47201,android,2016-07-25 00:02:19.549951
338311,complete,2,1969-05-14,FL,32526,ios,2016-07-16 20:21:10.215146
284479,complete,1,1997-08-17,TX,77070,ios,2016-06-25 02:03:08.577745
284509,complete,1,1984-09-10,CA,90303,android,2016-06-25 02:21:34.128672
284526,complete,2,1974-12-12,GA,30183,ios,2016-06-25 02:33:22.161293
284542,closed,3,1983-12-21,NY,11692,android,2016-06-25 04:01:34.052989
371124,complete,2,1994-10-25,NJ,08852,ios,2016-07-25 02:51:30.951112
369046,complete,2,1990-04-02,AZ,85719,ios,2016-07-24 22:26:49.037868
370401,complete,1,1996-04-29,OH,43220,ios,2016-07-25 01:05:46.716002
370375,complete,3,1985-01-28,KY,40515,ios,2016-07-25 01:08:11.517638
369320,complete,1,1991-11-22,GA,30238,android,2016-07-24 22:59:05.702694
369602,complete,2,1973-08-13,MD,21206,ios,2016-07-24 23:30:12.656029
370459,complete,2,1979-08-15,NY,14612,ios,2016-07-25 01:13:20.086627
372225,complete,2,1993-02-05,CA,92345,ios,2016-07-25 04:32:17.207807
284251,in_closing_process,1,1993-11-13,CA,94121,ios,2016-06-24 22:54:44.374293
284267,complete,3,1987-10-30,MD,21046,android,2016-06-24 22:54:29.896373
284271,complete,2,1988-04-02,CA,95827,android,2016-06-24 23:00:14.443253
284288,complete,2,1973-12-16,NJ,07631,ios,2016-06-24 23:15:23.858007
338312,complete,1,1996-11-12,PA,19136,android,2016-07-16 20:18:11.657995
196007,complete,2,1988-09-04,NJ,07104,android,2016-07-16 20:48:30.576579
205867,complete,2,1981-04-27,OH,44125,android,2016-06-25 01:06:11.65253
284457,complete,2,1962-09-12,MA,02467,android,2016-06-25 01:40:54.011284
368935,complete,2,1986-02-09,MO,64114,android,2016-07-24 22:21:04.37928
284458,complete,1,1965-07-24,TX,77069,android,2016-06-25 07:56:11.583232
284306,complete,2,1973-07-04,FL,32836,ios,2016-06-28 01:30:04.943495
281236,complete,2,1990-01-02,FL,33323,ios,2016-06-22 14:47:38.79051
370181,complete,3,1973-12-28,KS,66048,ios,2016-07-25 00:39:30.980528
369353,complete,1,1994-03-06,TX,77023,ios,2016-07-24 22:56:55.168503
369840,complete,1,1994-04-13,TN,37620,ios,2016-07-24 23:57:12.971758
370378,complete,1,1995-09-23,TN,37110,android,2016-07-25 01:03:24.817594
370512,complete,1,1996-02-22,IL,60046,ios,2016-07-25 01:20:02.468932
370034,complete,2,1996-10-29,TX,76537,ios,2016-07-31 20:12:02.176176
284369,complete,2,1992-01-26,KS,67211,ios,2016-06-25 00:38:55.76114
369537,complete,2,1988-07-05,VA,20190,android,2016-07-24 23:23:42.526819
284489,complete,2,1989-12-23,NY,10461,ios,2016-06-25 02:13:17.796587
284499,complete,2,1982-12-18,TX,75093,android,2016-06-25 02:14:06.613127
284492,complete,2,1981-04-24,AL,35490,android,2016-06-25 02:19:54.402214
284598,complete,2,1989-07-12,AZ,85742,ios,2016-06-25 04:01:00.549076
284631,complete,2,1989-03-12,PA,15205,android,2016-06-25 04:23:48.388546
368977,complete,2,1986-03-09,PA,19428,ios,2016-07-24 22:24:02.478324
370420,complete,2,1991-09-20,NC,28112,ios,2016-07-25 01:20:42.985184
371264,complete,2,1971-02-15,OH,44107,android,2016-07-25 02:51:30.481308
284275,complete,2,1987-10-23,AL,35805,ios,2016-06-24 23:03:01.274979
146656,complete,2,1979-07-15,NV,89142,ios,2016-06-25 01:04:51.288933
368866,complete,1,1998-01-29,OH,45050,ios,2016-07-24 22:01:47.973937
368911,complete,3,1979-01-17,GA,30024,ios,2016-07-24 22:12:40.358449
368932,complete,1,1996-07-06,OK,74730,android,2016-07-24 22:23:52.312064
369966,complete,1,1990-11-21,KY,40505,android,2016-07-25 00:11:11.73938
220461,complete,2,1981-11-22,IN,46168,ios,2016-07-25 00:51:49.620173
369670,complete,3,1984-07-14,PA,17098,ios,2016-07-24 23:35:23.340188
369753,complete,2,1983-03-02,PA,19070,ios,2016-07-24 23:45:32.515722
369718,complete,2,1989-04-28,TX,76013,ios,2016-07-25 00:00:44.56272
370407,complete,2,1972-01-17,UT,84720,ios,2016-07-25 01:10:48.972182
369594,complete,2,1988-08-19,OK,73034,ios,2016-07-25 01:59:42.5208
371278,complete,1,1996-11-25,KY,41472,ios,2016-07-25 02:52:47.274812
372234,complete,2,1965-10-26,WI,54660,android,2016-07-25 04:41:10.347477
284361,complete,2,1980-12-21,AZ,85339,ios,2016-06-25 00:23:12.832446
284380,complete,2,1973-11-16,NC,27610,android,2016-06-25 00:35:00.349514
338315,complete,1,1992-01-11,CA,94578,ios,2016-07-16 20:20:41.962738
284428,complete,3,1989-01-17,CA,94954,ios,2016-06-25 01:11:29.350794
280556,complete,1,1991-11-05,UT,84116,android,2016-06-25 01:56:33.432136
284511,complete,1,1994-11-22,NY,10460,ios,2016-06-25 02:25:09.862338
284522,complete,1,1958-04-07,MI,48503,android,2016-06-25 02:28:02.978514
369111,complete,1,1995-11-04,CA,94303,ios,2016-07-24 22:38:24.056884
370369,complete,2,1994-11-18,CO,80642,ios,2016-07-25 01:06:26.341863
370377,complete,2,1982-04-19,CA,95122,ios,2016-07-25 01:09:13.352072
370828,complete,2,1988-12-03,CA,95842,ios,2016-07-25 02:00:07.810559
284280,complete,2,1987-05-06,MA,02150,ios,2016-06-24 23:05:27.575649
277656,complete,1,1990-01-29,AR,72501,ios,2016-06-24 23:12:52.672248
283834,complete,2,1998-02-25,MO,64012,ios,2016-06-24 23:06:58.247996
370120,complete,2,1987-07-12,GA,30144,android,2016-07-25 00:33:25.791694
284350,complete,2,1987-07-14,NY,10065,ios,2016-06-25 00:16:39.537264
338366,complete,2,1991-11-03,NY,11374,android,2016-07-16 20:57:21.754506
284434,complete,2,1979-07-15,NV,89142,ios,2016-06-25 01:18:23.265442
284440,complete,2,1993-08-27,FL,32608,android,2016-07-22 21:19:03.395728
284447,complete,2,1972-05-17,FL,33196,android,2016-06-25 01:23:35.828559
284474,closed,2,1986-02-28,PA,19128,ios,2016-06-25 01:57:42.334227
284525,closed,2,1986-06-19,CA,92008,android,2016-06-25 02:29:26.069305
284556,complete,2,1994-12-25,NM,88063,ios,2016-06-25 02:58:21.699483
284352,complete,1,1986-02-08,CA,92129,ios,2016-06-26 01:59:04.076383
369087,complete,2,1984-11-13,NV,89117,android,2016-07-24 22:32:40.60355
370333,complete,2,1995-12-25,OH,45895,android,2016-07-31 00:10:29.248606
369077,complete,1,1997-11-11,NY,11220,ios,2016-07-24 22:29:21.389029
369845,complete,2,1975-07-18,FL,33168,android,2016-07-24 23:59:10.922862
369378,complete,1,1976-12-07,PA,17264,android,2016-07-24 23:08:19.792422
370091,complete,2,1985-03-22,MI,49006,android,2016-07-25 00:32:38.553747
370846,complete,2,1978-10-03,TX,78641,android,2016-07-25 02:02:47.518226
370641,complete,2,1984-01-11,NC,27546,ios,2016-07-25 01:36:36.279522
269300,complete,1,1995-04-20,TX,76010,ios,2016-07-25 02:33:12.944956
284304,complete,2,1974-10-30,DE,19904,ios,2016-06-24 23:51:37.609134
371317,complete,2,1993-11-29,MA,02053,ios,2016-07-25 03:03:56.73908
338317,complete,2,1988-11-19,NY,11207,android,2016-07-16 20:28:22.501234
284429,complete,2,1992-12-06,OH,43209,android,2016-06-25 01:18:39.498416
26278,complete,2,1968-03-01,WI,53705,ios,2016-06-25 01:56:17.872082
369061,complete,1,1978-07-29,FL,34668,android,2016-07-24 22:25:01.336031
370667,complete,2,1994-03-02,SC,29472,android,2016-07-25 01:44:07.07639
369373,complete,1,1987-10-23,KY,41015,android,2016-07-24 23:15:57.406256
371994,complete,3,1993-04-04,CA,93635,android,2016-07-25 04:17:50.993473
371205,complete,2,1982-07-14,CA,90002,ios,2016-07-25 03:04:14.059165
369756,closed,1,1989-04-23,AZ,85741,ios,2016-07-24 23:47:28.398529
369784,complete,2,1980-10-02,NY,14221,ios,2016-07-24 23:48:46.364382
369958,complete,2,1990-06-06,FL,33617,ios,2016-07-25 00:14:04.635878
370024,complete,3,1992-05-21,PA,15216,ios,2016-07-25 00:22:42.256486
370162,complete,1,1988-12-14,WA,98626,android,2016-07-25 00:38:24.141501
370095,complete,2,1980-11-07,WI,54110,ios,2016-07-25 00:37:08.820317
371359,complete,2,1986-09-13,CO,80233,ios,2016-07-25 03:10:53.777714
372116,complete,2,1974-11-29,AZ,85203,android,2016-07-28 11:18:52.883867
372352,complete,2,1984-05-24,CA,92399,android,2016-07-25 04:50:27.267958
372426,complete,2,1996-12-06,KS,66967,ios,2016-07-25 04:56:28.803037
372532,complete,2,1985-05-13,IA,51103,ios,2016-07-25 05:10:27.96209
284284,complete,1,1990-04-26,CA,94903,android,2016-06-24 23:10:29.011791
284477,complete,2,1993-08-15,TX,77055,android,2016-06-25 02:06:50.836604
338357,complete,2,1989-12-21,KY,42240,ios,2016-07-16 21:00:33.717474
368910,complete,2,1990-04-26,SC,29445,ios,2016-07-24 22:10:08.782944
369591,complete,2,1956-05-03,CA,90015,ios,2016-07-24 23:30:54.163357
369659,complete,2,1953-08-22,MN,55044,ios,2016-07-24 23:36:11.536269
371432,complete,1,1995-02-01,TN,37803,ios,2016-07-25 03:09:52.265616
372776,complete,2,1984-08-14,NE,68111,android,2016-07-25 06:05:46.679604
372789,complete,1,1982-08-29,LA,70115,android,2016-07-25 06:14:58.979816
284277,complete,2,1988-02-15,CO,80631,android,2016-06-24 23:13:39.20815
284466,complete,2,1983-01-18,CA,93312,android,2016-06-25 06:34:12.54744
284289,complete,2,1994-04-27,TX,77379,ios,2016-06-24 23:14:22.045811
284290,complete,1,1988-08-06,CA,90033,ios,2016-06-24 23:14:42.809272
251490,complete,1,1992-03-15,OH,45840,ios,2016-06-24 23:17:09.70269
284296,complete,2,1996-11-07,TX,77484,ios,2016-06-25 14:14:33.100946
284301,complete,2,1966-01-20,TX,77064,ios,2016-06-24 23:24:18.131085
338319,complete,1,1991-10-22,SC,29853,android,2016-07-16 20:23:06.859694
284482,complete,2,1991-05-18,NY,10591,ios,2016-06-25 17:47:10.183691
284328,complete,1,1996-06-21,PA,19454,android,2016-06-24 23:47:17.686736
337434,complete,3,1978-07-26,NJ,07083,android,2016-07-16 20:24:23.944896
284342,complete,2,1972-11-15,AL,36703,android,2016-06-25 00:10:05.155275
284292,complete,2,1976-03-29,OH,45402,ios,2016-06-25 00:22:05.731173
284362,closed,2,1967-02-20,GA,30115,ios,2016-06-25 00:23:48.225106
284390,complete,2,1997-06-13,OH,44484,android,2016-06-25 00:42:20.055138
283808,complete,3,1983-10-01,OH,45324,ios,2016-06-25 01:25:28.748788
368872,complete,2,1980-02-27,CO,80235,android,2016-07-24 22:06:29.079113
284452,complete,3,1976-08-24,IL,60525,ios,2016-06-25 01:39:10.735579
284456,complete,2,1979-06-16,IL,62702,ios,2016-06-25 01:39:28.907016
284463,complete,2,1987-05-24,IL,62221,android,2016-06-25 01:59:14.370212
369514,complete,2,1991-03-18,KS,66043,ios,2016-07-24 23:17:02.894198
284518,complete,2,1981-10-24,GA,30132,ios,2016-06-25 02:26:06.700985
368981,complete,2,1988-10-29,PA,18222,android,2016-07-24 22:15:51.316147
284576,complete,1,1994-09-13,NY,10465,ios,2016-06-25 13:39:22.131264
370696,complete,2,1948-10-30,PA,17015,android,2016-07-25 01:43:10.355662
370460,complete,1,1993-12-13,CA,94533,ios,2016-07-25 01:15:04.60473
370832,complete,1,1991-07-23,MI,48126,ios,2016-07-25 01:58:39.907559
362147,complete,1,1982-02-19,GA,30291,android,2016-07-25 02:06:45.973103
284287,complete,1,1983-12-21,WA,98112,android,2016-06-24 23:20:36.37372
276835,complete,2,1997-06-13,SD,57401,ios,2016-06-17 21:22:00.986653
284298,complete,1,1993-09-25,CA,93030,android,2016-06-24 23:23:10.578063
284297,complete,2,1985-09-06,OK,74006,android,2016-06-24 23:25:51.997951
284381,complete,1,1986-03-14,DC,20019,ios,2016-06-25 00:38:27.586476
284395,complete,2,1987-01-06,FL,33018,ios,2016-06-25 00:48:00.775244
284420,complete,2,1994-01-26,ID,83442,ios,2016-06-25 01:01:15.555877
284425,complete,2,1987-03-16,AL,35806,ios,2016-06-25 01:16:50.890013
284435,complete,2,1988-06-20,FL,33166,android,2016-06-25 01:23:19.643009
284460,complete,2,1983-06-27,TN,37066,android,2016-06-25 01:38:45.777704
284448,closed,1,1987-06-30,GA,30328,ios,2016-06-25 01:40:34.271324
284461,complete,2,1991-12-02,CA,95116,ios,2016-06-25 01:43:36.512629
61653,complete,2,1988-07-19,DC,20012,ios,2016-06-25 02:04:10.836336
369357,complete,1,1983-10-24,IL,61080,android,2016-07-24 23:01:11.701752
369759,complete,2,1995-06-06,MN,55303,ios,2016-07-24 23:48:42.798975
369766,complete,2,1976-12-03,NY,10916,android,2016-07-24 23:52:04.239544
370173,complete,2,1978-08-03,NV,89129,ios,2016-07-25 00:38:28.033546
370194,complete,2,1992-09-29,TX,78233,android,2016-07-25 00:38:50.106426
370108,closed,2,1989-03-02,TX,78258,ios,2016-07-25 00:33:14.56351
370240,complete,2,1980-06-17,IN,46278,android,2016-07-25 00:48:31.431827
284303,complete,2,1979-05-28,FL,32547,android,2016-06-24 23:29:39.940436
284302,complete,2,1991-12-07,IL,60613,ios,2016-06-24 23:30:05.048054
284326,complete,2,1984-03-03,PA,19438,android,2016-06-24 23:47:02.969432
284365,complete,2,1980-08-21,NJ,07446,ios,2016-06-25 00:26:53.142241
369156,complete,2,1974-06-27,CA,93021,android,2016-07-24 22:41:12.859493
370898,complete,2,1992-03-26,MI,48507,ios,2016-07-25 02:04:58.660737
370872,complete,1,1996-02-06,WI,53209,ios,2016-07-25 02:07:23.831302
372719,complete,2,1982-06-26,CA,92104,ios,2016-07-25 06:00:23.61198
370444,closed,2,1990-11-08,KS,66614,ios,2016-07-25 01:14:02.071044
372342,complete,2,1979-04-09,MN,56303,android,2016-07-25 04:46:43.072759
371966,complete,1,1992-10-13,FL,32818,ios,2016-07-25 04:06:00.466638
372034,complete,1,1996-02-27,UT,84321,android,2016-07-25 04:32:50.261491
373021,complete,2,1994-07-22,UT,84404,android,2016-07-25 07:05:43.601612
284310,complete,1,1995-11-09,CA,91377,ios,2016-06-24 23:36:50.692813
338383,complete,1,1990-11-04,CO,80026,android,2016-07-16 21:08:58.303461
369889,complete,2,1994-03-16,RI,02852,ios,2016-07-25 00:04:17.193681
369085,complete,1,1990-11-08,TX,76065,ios,2016-07-24 22:27:02.475589
369184,complete,1,1978-03-09,FL,32534,android,2016-07-24 22:38:00.196642
370221,complete,2,1985-02-28,NV,89122,ios,2016-07-25 00:48:52.050273
369634,complete,2,1978-01-01,MD,21114,ios,2016-07-24 23:31:59.855517
369632,closed,2,1989-06-27,MD,21093,android,2016-07-24 23:34:30.294687
143627,complete,1,1987-03-24,PA,19015,ios,2016-07-24 23:41:11.761152
370366,complete,2,1991-10-05,IN,46113,ios,2016-07-25 01:05:10.135928
370798,complete,1,1996-10-10,MD,21136,ios,2016-07-25 01:52:00.887251
280075,complete,1,1985-03-28,NJ,07601,android,2016-06-25 00:21:28.589929
284411,complete,2,1989-05-12,TX,78640,android,2016-06-25 00:56:39.98811
368901,complete,1,1995-09-14,WI,54701,ios,2016-07-24 22:08:55.496663
368921,complete,2,1989-02-24,MI,49448,android,2016-07-24 22:10:39.515986
370128,complete,2,1976-06-01,IL,60136,ios,2016-07-25 00:34:27.498085
368979,complete,2,1965-02-27,SC,29910,android,2016-07-24 22:20:03.453718
369160,complete,2,1977-12-27,MO,65201,ios,2016-07-24 22:38:55.649491
369265,complete,2,1996-11-15,CT,06349,ios,2016-07-24 22:51:43.294827
369577,complete,2,1984-02-09,SC,29003,android,2016-07-24 23:26:24.250803
370454,complete,1,1997-03-18,CO,80229,ios,2016-07-25 01:11:43.386324
371238,complete,1,1996-10-12,SC,29205,ios,2016-07-25 02:49:11.260051
372029,complete,2,1981-04-16,GA,30168,ios,2016-07-25 04:20:19.768118
203489,complete,2,1985-08-29,CA,91977,android,2016-06-24 23:33:06.526976
284314,complete,1,1974-04-05,WI,54302,ios,2016-07-15 13:26:42.268673
284335,complete,2,1995-12-31,AL,36575,android,2016-06-24 23:50:15.294766
369473,complete,2,1993-02-25,TX,78521,android,2016-07-25 01:35:02.072455
338326,complete,2,1981-05-27,NY,10035,ios,2016-07-16 20:54:38.638748
369241,complete,1,1996-02-02,CA,90066,android,2016-07-24 22:43:48.613296
372548,complete,1,1996-03-19,MI,48150,ios,2016-07-25 05:14:32.101449
370735,complete,1,1986-02-12,MI,49855,android,2016-07-25 01:52:48.39117
366019,complete,2,1969-06-04,OR,97701,ios,2016-07-24 14:44:44.996537
371279,complete,1,1982-09-27,NJ,08051,ios,2016-07-25 02:52:10.423196
372612,complete,1,1984-12-29,PA,19146,android,2016-07-25 05:30:48.271638
194665,complete,2,1986-05-10,SC,29501,ios,2016-07-25 05:24:06.204217
372930,complete,2,1985-05-28,UT,84109,ios,2016-07-25 06:44:36.035635
284307,complete,2,1995-04-20,TN,37075,ios,2016-06-24 23:33:36.783658
284309,complete,2,1982-01-28,OH,43004,ios,2016-06-24 23:33:46.385975
284322,closed,1,1996-05-24,CA,91605,ios,2016-06-24 23:40:36.948986
284409,complete,1,1981-02-22,OK,74014,ios,2016-06-25 00:53:15.342381
284520,complete,2,1982-01-29,VA,22202,ios,2016-06-25 02:29:49.713535
338336,closed,1,1990-03-18,AL,67843,ios,2016-07-16 20:45:57.905868
370542,complete,1,1990-10-21,PA,19124,android,2016-07-25 01:23:21.623623
371093,complete,1,1993-12-24,CA,91601,android,2016-07-25 02:39:17.469688
370436,closed,1,1994-10-18,TN,37205,ios,2016-07-25 03:48:27.822328
369658,complete,1,1977-04-04,NJ,07103,android,2016-07-24 23:36:04.878089
369904,complete,2,1982-04-27,MD,20905,android,2016-07-25 00:11:24.720956
284321,complete,3,1983-06-02,PA,19143,android,2016-06-24 23:42:04.222031
369037,complete,2,1993-08-25,MD,21113,android,2016-07-24 22:32:54.203973
369894,complete,2,1971-12-19,GA,30004,ios,2016-07-25 00:13:17.375397
270736,complete,2,1988-05-14,MA,01880,ios,2016-07-25 00:51:05.167828
370309,complete,1,1995-10-14,GA,31513,ios,2016-07-25 00:54:31.989514
372397,complete,2,1984-03-15,GA,30062,android,2016-07-25 05:00:28.228831
372761,complete,2,1991-04-28,CA,94572,ios,2016-07-25 06:18:07.770179
372260,complete,1,1994-07-19,MO,63304,android,2016-07-27 16:52:40.417872
284391,complete,1,1995-03-25,TX,77379,android,2016-06-25 00:48:58.91043
